tid,text,ts,uid,username,user_screen_name,created_at,timezone,user_description,coordinates,city,country,lang
740545803886989313,"➡ #Chelsea® 29.90 € 
#Tasty #bamboo #polarized #sunglasses 
Te atreves adentrarte en el mítico barrio de Londres? https://t.co/jbZqr6X6kg",1465394852979,2776084585,SEVEN Sunglasses,Se7enSunglasses,Wed Jun 08 14:07:32 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-8.3609778, 43.3155108]",España,España,es
740563097266585600,Hoy gente de Puebla y alrededores podrán disfrutar de @DulceMaria 🙌en #DirectoUltra2016 a las 16h. Yo quiero ir 😢 https://t.co/bNH0kezC0g,1465398976042,2836306822,Cristina Martin,CrisMartinJ90,Wed Jun 08 15:16:16 +0000 2016,Ljubljana,"El mejor maestro es el tiempo, incluso sin hacer preguntas te da las respuestas Instagram: @cris_martin90","[-5.6891679, 40.9554361]",España,España,es
740569902566772736,"worth it #estanydelanou @ Engolasters, Escaldes-engordany, https://t.co/emn5sNPhX4",1465400598552,589493703,Chloé,chloeporqueres,Wed Jun 08 15:43:18 +0000 2016,Nuku'alofa,PACES,"[1.54789357, 42.50930003]",Escaldes-Engordany,Andorra,und
740570366775578624,worth it @ Estany de la Nou https://t.co/kyXuZNva41,1465400709228,589493703,Chloé,chloeporqueres,Wed Jun 08 15:45:09 +0000 2016,Nuku'alofa,PACES,"[1.57692, 42.47541]",Escaldes-Engordany,Andorra,und
740571885952507904,"Working with Paton to face his fears 💪 💪 💪

#teckel #teckelsofinstagram #instateckel #instadogs… https://t.co/fs5N4nJOvd",1465401071428,196124037,Miss Kilómetros,MissKilometros,Wed Jun 08 15:51:11 +0000 2016,Madrid,"Nómada de nacimiento
#VWT4
#Snowboard
#Trail
#Paleo
#Yoga
#dogtrainer","[1.53472409, 42.50884275]",Escaldes-Engordany,Andorra,en
740576602485075968,@estomesuena y Los del Río encima son simpàticos pirque menudo subidito es el Simply Red,1465402195937,101600055,Ana Torres-Alvarez,AnaTorresA,Wed Jun 08 16:09:55 +0000 2016,Madrid,Multi award-winning screenwriter and international published author. #SupportIndieFilm #AnimalRights #MichaelJackson #Basketball,"[-4.8174493, 36.9098691]",España,España,es
740591460421107712,Moto campiona rodejada dels millors excepte jo ;-) @ Anyós https://t.co/VCCWrgrA7z,1465405738345,188939422,Enric Flix ||*||,enricflix,Wed Jun 08 17:08:58 +0000 2016,Madrid,"Culé de neixement, llagosterenc d'adopció i boig per l'esport !!! Ara Andorra és el meu lloc ;-)","[1.53333, 42.5333]",la Massana,Andorra,und
740592301462986752,"#Cafe amb llet a fornera nota 4,5 sobre 10 @ La Massana https://t.co/fZepyvLsHz",1465405938865,2512292329,Casa Vella Paléa,CasaPales,Wed Jun 08 17:12:18 +0000 2016,Pacific Time (US & Canada),"Restaurant borda típica andorrana, especialitat en cargols a la llauna.","[1.51444444, 42.54444444]",la Massana,Andorra,und
740617134955433988,"Si hay que ir se va !!!
#acurrar #buenosratos #sol #calor #risas #losdelafurgo #hermanas #love @… https://t.co/alfsgTQ3JD",1465411859631,362732589,Mari Carmen,Mari83and,Wed Jun 08 18:50:59 +0000 2016,,No Pierdas Por Miedo A Perder,"[1.51306878, 42.50315082]",Andorra la Vieja,Andorra,es
740618476449062914,Arròsseria Andorra #andorra #arroscaldos #arroscaldos #arròs #paelles #seoariege… https://t.co/6LYSRp4wCW,1465412179468,11752512,Seo & Webs Low Cost,marketingonl,Wed Jun 08 18:56:19 +0000 2016,Madrid,"Pep Webs & Seo, #posicionamiento de #webslowcost #wordpress y gestión de redes sociales.  #MarketingOnline #SocialMediaManager #Seo","[1.52154973, 42.50725961]",Andorra la Vieja,Andorra,und
740622373376937984,Arròsseria Andorra #andorra #arroscaldos #arroscaldos #arròs #paelles #seoariege… https://t.co/dwAjLiW0HM,1465413108568,11752512,Seo & Webs Low Cost,marketingonl,Wed Jun 08 19:11:48 +0000 2016,Madrid,"Pep Webs & Seo, #posicionamiento de #webslowcost #wordpress y gestión de redes sociales.  #MarketingOnline #SocialMediaManager #Seo","[1.52154973, 42.50725961]",Andorra la Vieja,Andorra,und
740622926458834944,Jv faire un FaceTime avec ma douceur,1465413240433,507860419,læti,LaetitiaOdhr,Wed Jun 08 19:14:00 +0000 2016,Athens,,"[2.30949269, 48.82300192]",France,France,fr
740624217545310208,"Los observadores, observados. #TBMAndorra @ Andorra la Vella, Andorra https://t.co/dzueVRR3su",1465413548252,284777473,Beatriz Lizana,BeatrizLizana,Wed Jun 08 19:19:08 +0000 2016,Madrid,"La #escritura y la #fotografía, mis excusas para conocer el mundo. Viajo para contar historias y cuento historias para seguir viajando.
#storyteller #creativa","[1.51667, 42.5]",Andorra la Vieja,Andorra,es
740624273715408897,"➡ Inauguramos oficialmente #summer2016 🌞 🌴 
➡ No tardes en HacerTE #neverusual 😎 

👉🏼 https://t.co/SeK6hc7loG 👈🏼 https://t.co/luANrUjU6W",1465413561644,2776084585,SEVEN Sunglasses,Se7enSunglasses,Wed Jun 08 19:19:21 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-8.3607831, 43.3155987]",España,España,es
740626708777304068,Good evening #Andorra! Sun will set in 30 minutes (local time 21:29) #Sunset #Photo #Photography [08.06.2016],1465414142208,4567387397,PhotoSchedule,PhotoSchedule,Wed Jun 08 19:29:02 +0000 2016,Midway Island,We bring up sunrise and sunset around the world so you can get your camera ready or just enjoy the view. Fixed and Updated 03/2016 :). Developed by @TheOwlkeep,"[1.51667, 42.5]",Andorra la Vella,Andorra,en
740628847075328001,Little afternoon ride 👐 didacgbonillo #aestirarcames 😂 #sumantkm #postgym #pretemporada… https://t.co/SzlCUnFlpI,1465414652018,493007514,Maeva Estevez Baux,MaevaBaux,Wed Jun 08 19:37:32 +0000 2016,Amsterdam,Snowboardcross rider from Andorran ski federation (FAE). Mountain lover and world explorer ❄.,"[1.56027778, 42.51138889]",Escaldes-Engordany,Andorra,en
740633892261003264,Very happy to be back home ❤️ #geneva @ Lake Geneva https://t.co/FJnbZUJ8Hw,1465415854884,564813207,Elena Servettaz,EServettaz,Wed Jun 08 19:57:34 +0000 2016,Athens,"Russian-French journalist at Radio France International @RFI , @France24 @Interpreter_mag (personal tweets in English, Russ & Fr) http://www.elenaservettaz.com","[6.55, 46.43333333]",France,France,en
740639217328521221,Veranito en Andorra en la Terraza de la Arrosseria Andorra @ Arrosseria Andorra https://t.co/ZaUgcNyXa6,1465417124479,11752512,Seo & Webs Low Cost,marketingonl,Wed Jun 08 20:18:44 +0000 2016,Madrid,"Pep Webs & Seo, #posicionamiento de #webslowcost #wordpress y gestión de redes sociales.  #MarketingOnline #SocialMediaManager #Seo","[1.52154973, 42.50725961]",Andorra la Vieja,Andorra,es
740641365403570176,@ArianaGrande so excited for the dw tour! come back to Paris ! ♡,1465417636620,2693525892,ONE DAY ARI♡,mathyldeuh,Wed Jun 08 20:27:16 +0000 2016,Athens,"ariana, kev, annaëlle  ♡ मीटर","[-2.4296941, 47.3931898]",France,France,en
740648030580441088,"""Prefiero morir, antes que perder la vida.""
#tioduro #thuglife… https://t.co/YNC8F2xKdp",1465419225722,214976096,J. Daniel Pérez,daanielsupermex,Wed Jun 08 20:53:45 +0000 2016,,"Un mexicà a terres catalanes desde 2004
Snap: jdpsalazar 
Facebook: J Daniel Perez Salazar
insta: j.daniel.perez.salazar","[3.10031, 41.8424]",Gerona,España,es
740655325120991234,Aquí unos cuantos locos cuerdos haciendo fotografía nocturna 😉 que maravilla ver a simple vista la Vía Láctea https://t.co/Qess6t3MT9,1465420964876,14170997,Pilar Zúñiga,PilarZ,Wed Jun 08 21:22:44 +0000 2016,Madrid,"Rondando en internet desde '95. Co-organizadora de @TEDxAnd, colaboro en la radio, fundadora de @igersAndorra. Madre, autodidacta, curiosa.","[1.4818388, 42.63177006]",Ordino,Andorra,es
740687677968748544,"Ice ice ice-cream!! Haha ⛄️❄️🏂

 #enjoy #life  #pic #loveit #europe #instatravel #instatraveling… https://t.co/NbACiH3pQB",1465428678396,57491310,Rodrigo,drigops,Wed Jun 08 23:31:18 +0000 2016,Brasilia,"Orlando Airbnb Host. Insane love for Travel, food, beer, family, nature and dogs! What we do in life echoes in eternity.","[1.51667, 42.5]",Andorra la Vella,Andorra,en
740759335203143680,Good morning #Andorra! Sun will rise in 30 minutes (local time 06:16) #Sunrise #Photo #Photography [09.06.2016],1465445762812,4567387397,PhotoSchedule,PhotoSchedule,Thu Jun 09 04:16:02 +0000 2016,Midway Island,We bring up sunrise and sunset around the world so you can get your camera ready or just enjoy the view. Fixed and Updated 03/2016 :). Developed by @TheOwlkeep,"[1.51667, 42.5]",Andorra la Vella,Andorra,en
740791432072581122,https://t.co/3ayDLb8tpx,1465453415302,198863897,Carlos Iglesias,c_igle,Thu Jun 09 06:23:35 +0000 2016,Greenland,"I can accept failure, everyone fails at something. But I can't accept not trying.  Michael Jordan.","[1.53311, 42.513914]",Escaldes-Engordany,Andorra,und
740799432921354240,"➡ Vamosssss a por el día 😎 
➡ Navega por nuestra web y verás que #gafasdesol #bamboo  !!!
➡ Dale caña 🌱 🌴 🌞 !!!
#FelizJueves",1465455322853,2776084585,SEVEN Sunglasses,Se7enSunglasses,Thu Jun 09 06:55:22 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-8.3607394, 43.3152495]",España,España,es
740805405627043841,อยู่ละๆ,1465456746857,724227323524993025,Meo#เมโอรี่,meo_wallailack,Thu Jun 09 07:19:06 +0000 2016,,,"[8.1879449, 48.9769002]",Frankreich,France,th
740819130228559873,Tristaina a los pies y el parque de diversiones al fondo ☝️😀 pero no tiene ❄️😪 Como echo de… https://t.co/PJeKp3cLPa,1465460019057,63233971,Pixelcurvo.com,pixelcurvo,Thu Jun 09 08:13:39 +0000 2016,Madrid,Pixelcurvo es el trabajo de Pablo Rios como – Director / Cámara / Editor -#MarketingEmocional #Storytelling #BrandedContent #Documental #Corporativo #Sports,"[1.48189499, 42.63183072]",Ordino,Andorra,es
740824426237812736,"@Hatsuzukii Ordino
Ordino, Andorra
20.1°C | 68.2°F
Humidity: 41%
Clear Sky https://t.co/AI97w4eRML",1465461281724,3207467247,大空お天気bot2,oozora_otenki,Thu Jun 09 08:34:41 +0000 2016,,GeoNames + Yahoo Weather API + Google/Flickr images + ImageMagick. @akari_oozora,"[1.53319, 42.55623]",Ordino,Andorra,es
740861395621810176,@HaydenPaddon de retour sur le @Rally_d_Italia qui l'a révélé l'an passé.. Pour le même bonheur ? Le Neo-Z n'a en tout cas pas déçu depuis..,1465470095912,284466513,Clément Meunier,clemmeunier,Thu Jun 09 11:01:35 +0000 2016,,"Journaliste : France TV, BeIN, Eurosport, M6, D8, TV5 Monde, MCS, 30 MdA... & One Man Show le reste du temps ;)","[4.75180979, 44.5554138]",France,France,fr
740863622151307264,6co Assegurances #6coAssegurances @ Assegurances Andorra https://t.co/sMAlB9z7Ib,1465470626758,11752512,Seo & Webs Low Cost,marketingonl,Thu Jun 09 11:10:26 +0000 2016,Madrid,"Pep Webs & Seo, #posicionamiento de #webslowcost #wordpress y gestión de redes sociales.  #MarketingOnline #SocialMediaManager #Seo","[1.5815999, 42.53418]",Encamp,Andorra,pt
740869530658983936,6coAssegurances @ Assegurances Andorra https://t.co/R1TwAUIvqb,1465472035456,11752512,Seo & Webs Low Cost,marketingonl,Thu Jun 09 11:33:55 +0000 2016,Madrid,"Pep Webs & Seo, #posicionamiento de #webslowcost #wordpress y gestión de redes sociales.  #MarketingOnline #SocialMediaManager #Seo","[1.5815999, 42.53418]",Encamp,Andorra,pt
740869674053861376,',1465472069644,619851644,PoliciaMalgrat,PoliciaMalgrat,Thu Jun 09 11:34:29 +0000 2016,Madrid,"Espai d'informació general de la Policia Local de Malgrat de Mar

 Malgrat de Mar · policialocal@ajmalgrat.cat

Tel. 937654224","[2.7345918, 41.6480849]",Espanya,España,und
740871217649967104,Tel un apéro sans cacahuètes... Un Euro sans retransmission extérieur dans les bars... Tristesse de cette période morose :( 😒,1465472437666,284466513,Clément Meunier,clemmeunier,Thu Jun 09 11:40:37 +0000 2016,,"Journaliste : France TV, BeIN, Eurosport, M6, D8, TV5 Monde, MCS, 30 MdA... & One Man Show le reste du temps ;)","[4.75166646, 44.5556619]",France,France,fr
740878832232767488,Nous #vins al nostre #celler Garnatxa Fosca DO Priorat @ Borda Casa Vella Palés https://t.co/xAdfZLn8aN,1465474253124,2512292329,Casa Vella Paléa,CasaPales,Thu Jun 09 12:10:53 +0000 2016,Pacific Time (US & Canada),"Restaurant borda típica andorrana, especialitat en cargols a la llauna.","[1.52324698, 42.543379]",la Massana,Andorra,und
740879739917897730,Nou vi al nostre celler: Le Naturel. DO Navarra vi sense sulfitos #vins #vino #celler @ Borda… https://t.co/3RgFHbLkUt,1465474469533,2512292329,Casa Vella Paléa,CasaPales,Thu Jun 09 12:14:29 +0000 2016,Pacific Time (US & Canada),"Restaurant borda típica andorrana, especialitat en cargols a la llauna.","[1.52324698, 42.543379]",la Massana,Andorra,und
740880361173975041,"Nou vi al nostre celler: Matsu ""El Picaro"" DO Toro. #vins #vino #celler @ Borda Casa Vella Palés https://t.co/eYbtZYzt5F",1465474617652,2512292329,Casa Vella Paléa,CasaPales,Thu Jun 09 12:16:57 +0000 2016,Pacific Time (US & Canada),"Restaurant borda típica andorrana, especialitat en cargols a la llauna.","[1.52324698, 42.543379]",la Massana,Andorra,und
740881173010915328,Nou vi al nostre celler: Romantica DO Ribera del Duero. #vino #vins #celler @ Borda Casa Vella… https://t.co/lxmtR98szV,1465474811209,2512292329,Casa Vella Paléa,CasaPales,Thu Jun 09 12:20:11 +0000 2016,Pacific Time (US & Canada),"Restaurant borda típica andorrana, especialitat en cargols a la llauna.","[1.52324698, 42.543379]",la Massana,Andorra,it
740881977599987712,Novetats al Celler de la Borda Casa Vella Palés #Vi #vino #vinos #bodega #maridage @ Borda Casa… https://t.co/mKAGxyCjMl,1465475003038,2512292329,Casa Vella Paléa,CasaPales,Thu Jun 09 12:23:23 +0000 2016,Pacific Time (US & Canada),"Restaurant borda típica andorrana, especialitat en cargols a la llauna.","[1.52324698, 42.543379]",la Massana,Andorra,und
740885799860875264,Hora de la siesta 😴😴 #siestatime #tara #lanenadelsmeusulls… https://t.co/FAnnXLMKA3,1465475914336,413858431,Alex Bandera Farré,AlexBandera04,Thu Jun 09 12:38:34 +0000 2016,Madrid,Hereu d'Escaldes-Engordany i de ses terres Andorranes... Casteller dels CASTELLERS D'ANDORRA,"[1.5355509, 42.50807574]",Escaldes-Engordany,Andorra,es
740886108377108480,Today's hatching of another one of my rosebuches  #lolitalempickarose When #fashion and #perfume… https://t.co/Nm3xqC6L9c,1465475987892,1305693450,StickySweety,StickySweety,Thu Jun 09 12:39:47 +0000 2016,Midway Island,,"[6.3, 46.3667]",France,France,en
740893222008979456,"Mongetes del ganxet cuites #lotemp, amanides amb tomata, ceba, arross integral i #gomasio… https://t.co/tUoMevE0IJ",1465477683914,2272801392,Imporex Salut,ImporexSalut,Thu Jun 09 13:08:03 +0000 2016,Ljubljana,Especialistes en donar un valor afegit a la teva salut. Especialistas en dar un valor añadido a tu salud.,"[1.5356548, 42.508194]",Escaldes-Engordany,Andorra,und
740902199333642242,"RT 
Lo vemos 😎 
Viajamos por los 7 mares 🌎
#camisetanuvj 👕 + #SEVENSunglasses  👓 https://t.co/j0KOE56ckN",1465479824275,2776084585,SEVEN Sunglasses,Se7enSunglasses,Thu Jun 09 13:43:44 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-8.3606548, 43.3156192]",España,España,es
740904898129231873,"Llegando verano 🌞 🌴 😎 
➡ Nuestro #packaging  
➡ #NewCollection #Summer2016 
#40demayo

👉 https://t.co/SeK6hc7loG 👈 https://t.co/0kkKpTOMvH",1465480467718,2776084585,SEVEN Sunglasses,Se7enSunglasses,Thu Jun 09 13:54:27 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-8.3607437, 43.3155268]",España,España,es
740907047646990337,Andorra rules! Última sortideta! MAGNIFIQUE😎🚀❤️ #pasabaporaquí iamspecialized_tri… https://t.co/hCXa4mODF8,1465480980203,487102313,Mariona Faixat,MarionaFaixat,Thu Jun 09 14:03:00 +0000 2016,,,"[1.51667, 42.5]",Andorra la Vieja,Andorra,pt
740908493197172736,#lamassana @ La Massana https://t.co/Nwy6xOOtRo,1465481324849,11752512,Seo & Webs Low Cost,marketingonl,Thu Jun 09 14:08:44 +0000 2016,Madrid,"Pep Webs & Seo, #posicionamiento de #webslowcost #wordpress y gestión de redes sociales.  #MarketingOnline #SocialMediaManager #Seo","[1.51444444, 42.54444444]",la Massana,Andorra,und
740909107440287746,#lamassana #andorra #seoariege #seoandorra #wordpress #wordpressandorra @ La Massana https://t.co/gjGfAKrKoS,1465481471296,11752512,Seo & Webs Low Cost,marketingonl,Thu Jun 09 14:11:11 +0000 2016,Madrid,"Pep Webs & Seo, #posicionamiento de #webslowcost #wordpress y gestión de redes sociales.  #MarketingOnline #SocialMediaManager #Seo","[1.51444444, 42.54444444]",la Massana,Andorra,und
740909377595527168,#lamassana #andorra #seoariege #seoandorra #wordpress #wordpressandorra @ La Massana https://t.co/oVWdg07VRF,1465481535706,11752512,Seo & Webs Low Cost,marketingonl,Thu Jun 09 14:12:15 +0000 2016,Madrid,"Pep Webs & Seo, #posicionamiento de #webslowcost #wordpress y gestión de redes sociales.  #MarketingOnline #SocialMediaManager #Seo","[1.51444444, 42.54444444]",la Massana,Andorra,und
740909760820740096,Restaurant Borda EULARI #lamassana #andorra #seoariege #seoandorra #wordpress #wordpressandorra… https://t.co/46PCupE4n4,1465481627074,11752512,Seo & Webs Low Cost,marketingonl,Thu Jun 09 14:13:47 +0000 2016,Madrid,"Pep Webs & Seo, #posicionamiento de #webslowcost #wordpress y gestión de redes sociales.  #MarketingOnline #SocialMediaManager #Seo","[1.52474, 42.5344086]",la Massana,Andorra,und
740915575828942849,#lamassana @ La Cuina d'en Joan https://t.co/PbYPfoBSoe,1465483013480,11752512,Seo & Webs Low Cost,marketingonl,Thu Jun 09 14:36:53 +0000 2016,Madrid,"Pep Webs & Seo, #posicionamiento de #webslowcost #wordpress y gestión de redes sociales.  #MarketingOnline #SocialMediaManager #Seo","[1.51425, 42.54622]",la Massana,Andorra,und
740930480636321793,Morning pedal followed by an afternoon of high altitude training with Simon Crafar aka @motovudu… https://t.co/PqZHnLZhRV,1465486567063,17335732,Chaz Davies,chazdavies,Thu Jun 09 15:36:07 +0000 2016,London,Throttle jockey for Aruba Ducati Superbike team.  @Alpinestars @nolan_group @Oakley @iamspecialized. Biz enquiries: redwards@teamwass.com,"[1.53419338, 42.55607411]",Ordino,Andorra,en
